UserID,Gender,Age,Occupation,Area
3738,male,45-49,executive/managerial,
3739,male,56+,lawyer,Huntington Woods
3740,male,18-24,customer service,Saint Paul
3741,male,25-34,other,Honolulu
3742,male,25-34,other,Manhattan Beach
3743,female,35-44,executive/managerial,Las Vegas
3744,male,25-34,other,Chicago
3745,female,25-34,homemaker,Muskegon
3746,male,25-34,customer service,Eau Claire
3747,male,45-49,retired,Las Vegas
3748,male,18-24,college/grad student,Dedham
3749,female,25-34,other,Chicago
3750,female,18-24,college/grad student,San Francisco
3751,female,35-44,programmer,
3752,female,18-24,academic/educator,Prescott Valley
3753,male,25-34,executive/managerial,Bronston
3754,male,56+,executive/managerial,Oakland
3755,female,50-55,sales/marketing,Dayton
3756,male,18-24,programmer,Waukesha
3757,male,25-34,executive/managerial,Irvine
3758,female,35-44,customer service,Canton
3759,male,35-44,doctor/health care,Menomonie
3760,male,50-55,other,Saint Paul
3761,male,25-34,technician/engineer,Raleigh
3762,male,50-55,doctor/health care,Huntington Station
3763,male,25-34,artist,Olympia
3764,male,25-34,academic/educator,Newington
3765,female,50-55,clerical/admin,Kissimmee
3766,female,18-24,academic/educator,Dayton
3767,male,25-34,other,Stanford
3768,male,25-34,college/grad student,Prescott Valley
3769,male,25-34,scientist,Brookline
3770,female,35-44,clerical/admin,Urbandale
3771,male,25-34,academic/educator,
3772,male,35-44,technician/engineer,South Windsor
3773,male,35-44,doctor/health care,West Des Moines
3774,male,25-34,other,Fairfield
3775,male,35-44,programmer,Rochester
3776,female,25-34,college/grad student,West Des Moines
3777,male,18-24,college/grad student,Midlothian
3778,male,25-34,other,Danville
3779,female,45-49,artist,Silverdale
3780,male,<18,other,Russiaville
3781,female,56+,lawyer,Wausau
3782,female,25-34,other,Oakland
3783,male,25-34,executive/managerial,Portland
3784,female,25-34,academic/educator,Issaquah
3785,female,25-34,writer,San Luis Obispo
3786,female,25-34,other,San Francisco
3787,female,25-34,other,Berkeley
3788,female,18-24,other,Union City
3789,female,25-34,other,San Francisco
3790,female,25-34,technician/engineer,Oakland
3791,male,50-55,tradesman/craftsman,Downers Grove
3792,male,25-34,doctor/health care,Omaha
3793,male,18-24,college/grad student,Lutherville Timonium
3794,female,18-24,college/grad student,Milwaukee
3795,female,18-24,college/grad student,Van Nuys
3796,male,45-49,sales/marketing,Canton
3797,male,25-34,executive/managerial,Lexington
3798,male,25-34,executive/managerial,Auburn Hills
3799,male,18-24,other,Mifflinburg
3800,male,18-24,academic/educator,Dayton
3801,male,18-24,programmer,Montgomery
3802,male,18-24,other,Concord
3803,female,35-44,homemaker,Huntingdon Valley
3804,male,25-34,doctor/health care,New Haven
3805,female,35-44,academic/educator,North Las Vegas
3806,male,18-24,college/grad student,Saint Paul
3807,female,35-44,unemployed,Saint Augustine
3808,male,25-34,executive/managerial,Barrington
3809,male,35-44,doctor/health care,Leonardtown
3810,male,50-55,executive/managerial,Washington
3811,male,25-34,scientist,Seattle
3812,male,35-44,technician/engineer,Austin
3813,male,35-44,executive/managerial,Colorado Springs
3814,male,25-34,scientist,Seattle
3815,male,25-34,technician/engineer,Racine
3816,female,25-34,clerical/admin,Los Angeles
3817,male,35-44,clerical/admin,Centreville
3818,male,45-49,technician/engineer,Orlando
3819,male,25-34,programmer,Montgomery
3820,male,25-34,technician/engineer,Long Beach
3821,male,25-34,writer,Akron
3822,male,45-49,writer,Issaquah
3823,male,56+,executive/managerial,Fresno
3824,male,25-34,technician/engineer,Tallahassee
3825,male,18-24,academic/educator,Willington
3826,male,25-34,academic/educator,Ann Arbor
3827,male,50-55,artist,Grants
3828,male,25-34,writer,San Diego
3829,female,25-34,academic/educator,Alexandria
3830,male,18-24,college/grad student,Chicago
3831,female,18-24,doctor/health care,Washington
3832,female,25-34,executive/managerial,Columbus
3833,male,25-34,academic/educator,Lincoln
3834,male,18-24,artist,Avon
3835,male,25-34,executive/managerial,Lexington
3836,female,50-55,farmer,Saint George
3837,male,25-34,technician/engineer,Asheville
3838,female,25-34,sales/marketing,New York
3839,male,50-55,sales/marketing,North Eastham
3840,female,25-34,other,Melrose
3841,male,45-49,tradesman/craftsman,Parkersburg
3842,female,35-44,self-employed,Oceanside
3843,female,<18,K-12 student,Green Cove Springs
3844,male,18-24,college/grad student,Norman
3845,male,25-34,programmer,Redwood City
3846,male,35-44,other,Winter Haven
3847,male,25-34,executive/managerial,Glens Falls
3848,male,25-34,scientist,
3849,male,35-44,other,Lancaster
3850,male,18-24,clerical/admin,Twentynine Palms
3851,male,25-34,programmer,Chicago
3852,male,50-55,self-employed,Oak Park
3853,male,25-34,sales/marketing,Irvine
3854,male,25-34,sales/marketing,Atlanta
3855,male,25-34,technician/engineer,Montgomery Village
3856,female,35-44,writer,Pismo Beach
3857,male,18-24,sales/marketing,Flemington
3858,female,45-49,homemaker,Saint Louis
3859,male,25-34,other,Las Vegas
3860,male,45-49,technician/engineer,Cleveland
3861,male,18-24,college/grad student,Poughkeepsie
3862,male,25-34,technician/engineer,New York
3863,male,25-34,other,Napa
3864,male,50-55,writer,Central
3865,female,<18,K-12 student,Sacramento
3866,male,45-49,sales/marketing,Saint Louis
3867,male,35-44,clerical/admin,Cincinnati
3868,male,18-24,programmer,Oklahoma City
3869,male,18-24,technician/engineer,Green Castle
3870,male,25-34,technician/engineer,Santa Clara
3871,male,18-24,college/grad student,Maryville
3872,male,25-34,academic/educator,Rochester
3873,female,45-49,artist,Napa
3874,male,25-34,executive/managerial,San Diego
3875,male,25-34,other,Topeka
3876,male,25-34,other,Brooklyn
3877,male,45-49,academic/educator,Saint Petersburg
3878,male,35-44,self-employed,Oakton
3879,male,25-34,clerical/admin,Nampa
3880,male,25-34,executive/managerial,Greenville
3881,male,18-24,artist,Youngstown
3882,male,56+,sales/marketing,Burnsville
3883,male,50-55,self-employed,Corpus Christi
3884,male,18-24,college/grad student,Austin
3885,male,25-34,programmer,Fountain Valley
3886,male,35-44,executive/managerial,Campbell
3887,male,18-24,college/grad student,Berthoud
3888,male,45-49,technician/engineer,Sharon
3889,male,45-49,doctor/health care,Shawnee
3890,male,18-24,college/grad student,Miami
3891,female,56+,self-employed,Los Angeles
3892,male,25-34,writer,Burbank
3893,male,25-34,doctor/health care,Lubbock
3894,male,35-44,self-employed,Cambridge
3895,female,35-44,other,Laurel
3896,male,35-44,other,Bourbonnais
3897,male,56+,technician/engineer,San Marcos
3898,male,45-49,lawyer,Southborough
3899,male,25-34,technician/engineer,Brighton
3900,female,25-34,sales/marketing,Hopkins
3901,male,18-24,sales/marketing,Tempe
3902,male,25-34,customer service,Indianapolis
3903,male,25-34,other,Buzzards Bay
3904,male,<18,K-12 student,Kinde
3905,male,25-34,technician/engineer,
3906,male,50-55,technician/engineer,Antigo
3907,female,18-24,sales/marketing,Arlington
3908,male,25-34,other,New York
3909,male,18-24,technician/engineer,Philadelphia
3910,male,25-34,writer,Burbank
3911,male,18-24,other,La Jolla
3912,male,25-34,college/grad student,Philadelphia
3913,male,18-24,technician/engineer,Louisville
3914,male,35-44,college/grad student,Salt Lake City
3915,female,35-44,clerical/admin,Bossier City
3916,male,25-34,college/grad student,Allston
3917,female,35-44,homemaker,Chicago
3918,male,25-34,tradesman/craftsman,Woodstock
3919,male,45-49,other,Enid
3920,male,35-44,technician/engineer,Saint Louis
3921,male,25-34,sales/marketing,Sacramento
3922,male,18-24,college/grad student,Milwaukee
3923,male,35-44,artist,San Diego
3924,male,50-55,programmer,Hermosa Beach
3925,male,25-34,programmer,Houston
3926,male,25-34,artist,San Mateo
3927,female,25-34,self-employed,Garden City
3928,male,25-34,other,Duluth
3929,male,25-34,customer service,Denver
3930,male,56+,clerical/admin,Iowa City
3931,male,25-34,customer service,San Diego
3932,male,25-34,executive/managerial,Adrian
3933,female,35-44,doctor/health care,Royal Oak
3934,male,25-34,other,Youngstown
3935,male,35-44,tradesman/craftsman,North Little Rock
3936,female,35-44,programmer,Shirley
3937,male,56+,artist,El Cajon
3938,male,25-34,artist,
3939,male,45-49,executive/managerial,Van Nuys
3940,male,35-44,writer,Winter Springs
3941,male,45-49,technician/engineer,La Grange
3942,male,18-24,college/grad student,Marquette
3943,female,35-44,executive/managerial,Sammamish
3944,female,35-44,self-employed,Golden
3945,female,45-49,academic/educator,Pahoa
3946,female,25-34,programmer,Arlington
3947,male,25-34,other,Los Angeles
3948,female,45-49,programmer,Pekin
3949,male,45-49,other,Ravenna
3950,male,25-34,college/grad student,Mount Prospect
3951,female,18-24,college/grad student,Crystal Lake
3952,female,45-49,academic/educator,Lake Katrine
3953,male,25-34,programmer,Saint Paul
3954,male,18-24,college/grad student,Gainesville
3955,male,35-44,other,Gansevoort
3956,male,25-34,other,
3957,male,35-44,lawyer,Louisville
3958,male,45-49,executive/managerial,Brownsburg
3959,female,45-49,academic/educator,Lyme
3960,female,35-44,sales/marketing,Circle Pines
3961,male,25-34,academic/educator,Cincinnati
3962,female,56+,other,Seattle
3963,male,50-55,writer,Decatur
3964,male,56+,self-employed,Manhattan
3965,male,18-24,lawyer,Columbia
3966,male,25-34,other,Duluth
3967,female,18-24,artist,Watertown
3968,male,25-34,artist,Providence
3969,male,56+,executive/managerial,Schenectady
3970,female,25-34,artist,Providence
3971,female,18-24,college/grad student,Denver
3972,female,25-34,doctor/health care,Henrico
3973,male,25-34,executive/managerial,Chicago
3974,male,35-44,other,Rossville
3975,female,25-34,customer service,Columbus
3976,female,25-34,other,Lakewood
3977,male,35-44,sales/marketing,Vienna
3978,male,35-44,retired,San Antonio
3979,female,50-55,homemaker,Roundup
3980,male,25-34,college/grad student,Pittsburg
3981,female,45-49,other,Bend
3982,male,56+,retired,Chico
3983,male,25-34,other,Athens
3984,male,25-34,executive/managerial,Rowlett
3985,male,45-49,self-employed,Wakefield
3986,male,25-34,executive/managerial,Fort Lauderdale
3987,female,18-24,college/grad student,Concord
3988,female,25-34,sales/marketing,Chicago
3989,male,50-55,programmer,Decatur
3990,male,25-34,self-employed,New Oxford
3991,male,25-34,executive/managerial,Fort Lauderdale
3992,male,25-34,college/grad student,Gainesville
3993,male,25-34,other,Burke
3994,male,50-55,executive/managerial,Westerville
3995,male,35-44,technician/engineer,Basye
3996,male,18-24,sales/marketing,Orlando
3997,male,35-44,technician/engineer,Cincinnati
3998,male,45-49,other,Miami
3999,male,35-44,technician/engineer,Calhoun
4000,male,35-44,executive/managerial,Somerville
4001,female,25-34,academic/educator,Merrimac
4002,male,45-49,self-employed,Washington Grove
4003,male,56+,retired,Greenwood
4004,male,50-55,other,Forest Hill
4005,male,35-44,executive/managerial,Latham
4006,male,<18,executive/managerial,Clinton Township
4007,male,35-44,programmer,Las Cruces
4008,male,18-24,academic/educator,Anaheim
4009,male,18-24,executive/managerial,North Ridgeville
4010,male,25-34,sales/marketing,Fairfield
4011,male,25-34,technician/engineer,Mesa
4012,male,18-24,college/grad student,
4013,male,25-34,academic/educator,Bryan
4014,male,25-34,other,
4015,female,45-49,clerical/admin,Longview
4016,male,50-55,other,Fort Myers
4017,male,25-34,sales/marketing,Schuylkill Haven
4018,female,45-49,writer,Dallas
4019,male,35-44,technician/engineer,La Crosse
4020,male,25-34,doctor/health care,Houston
4021,male,50-55,writer,Linden
4022,male,35-44,sales/marketing,Racine
4023,female,35-44,homemaker,Panama City
4024,male,25-34,customer service,Hamilton
4025,female,56+,doctor/health care,Houston
4026,male,25-34,executive/managerial,Omaha
4027,female,25-34,executive/managerial,Hopewell Junction
4028,male,25-34,college/grad student,Cambridge
4029,female,56+,clerical/admin,Crofton
4030,male,35-44,executive/managerial,Las Vegas
4031,male,25-34,other,Princeton
4032,male,25-34,programmer,Saint Cloud
4033,male,25-34,doctor/health care,Perrysburg
4034,male,25-34,other,Odenton
4035,male,18-24,college/grad student,Cincinnati
4036,male,25-34,academic/educator,Granger
4037,male,50-55,self-employed,Denver
4038,male,50-55,doctor/health care,
4039,male,25-34,self-employed,Eugene
4040,male,25-34,writer,Carrollton
4041,male,18-24,clerical/admin,Armada
4042,male,35-44,scientist,Belmont
4043,female,25-34,scientist,Belmont
4044,female,35-44,clerical/admin,Sacramento
4045,male,56+,retired,Lexington
4046,male,45-49,technician/engineer,Janesville
4047,male,18-24,college/grad student,Athens
4048,female,35-44,academic/educator,Sparks
4049,male,45-49,lawyer,Miami
4050,male,35-44,doctor/health care,Vernon Hills
4051,male,18-24,sales/marketing,Worcester
4052,male,25-34,artist,Perrysburg
4053,male,25-34,tradesman/craftsman,Heflin
4054,male,35-44,clerical/admin,Omaha
4055,male,50-55,other,Leavenworth
4056,male,<18,K-12 student,Charlotte
4057,male,35-44,doctor/health care,Sugarloaf
4058,male,25-34,doctor/health care,Oklahoma City
4059,male,25-34,sales/marketing,Denver
4060,male,25-34,tradesman/craftsman,Minneapolis
4061,male,50-55,doctor/health care,Eustis
4062,male,25-34,executive/managerial,Westmont
4063,female,35-44,academic/educator,Leesville
4064,male,45-49,other,Rockville
4065,female,45-49,customer service,Pontiac
4066,male,25-34,other,Bryn Mawr
4067,male,45-49,writer,Valley Village
4068,male,56+,clerical/admin,Las Vegas
4069,male,35-44,scientist,King Of Prussia
4070,male,25-34,scientist,Santa Barbara
4071,male,25-34,technician/engineer,Auburndale
4072,male,50-55,doctor/health care,Santa Barbara
4073,male,25-34,doctor/health care,Metairie
4074,male,35-44,doctor/health care,Austin
4075,male,25-34,self-employed,Lafayette
4076,male,25-34,technician/engineer,Eden Prairie
4077,female,35-44,artist,Fairfax
4078,male,25-34,scientist,Charlotte
4079,male,35-44,technician/engineer,Morgantown
4080,male,35-44,academic/educator,Lansing
4081,male,18-24,programmer,Norristown
4082,male,25-34,writer,El Paso
4083,male,56+,sales/marketing,Lake Forest
4084,male,56+,retired,Buffalo
4085,female,25-34,doctor/health care,Lubbock
4086,female,<18,K-12 student,Wayzata
4087,male,<18,college/grad student,Saint Peters
4088,male,25-34,clerical/admin,Houston
4089,male,25-34,executive/managerial,Lubbock
4090,male,56+,doctor/health care,Spring
4091,male,25-34,technician/engineer,Minneapolis
4092,female,25-34,other,Media
4093,male,25-34,college/grad student,Baton Rouge
4094,male,25-34,technician/engineer,Battle Creek
4095,male,25-34,other,New York
4096,male,25-34,scientist,Arlington Heights
4097,male,25-34,executive/managerial,O Fallon
4098,male,35-44,executive/managerial,Muskego
4099,male,35-44,technician/engineer,Petaluma
4100,male,56+,doctor/health care,Houston
4101,male,18-24,college/grad student,Henrico
4102,male,<18,K-12 student,Saint Charles
4103,male,18-24,self-employed,Brooklyn
4104,male,18-24,self-employed,Glasgow
4105,male,50-55,executive/managerial,Sarasota
4106,male,25-34,self-employed,Fort Bragg
4107,female,25-34,other,Richmond
4108,male,35-44,technician/engineer,Deer Park
4109,male,35-44,clerical/admin,Portland
4110,female,45-49,executive/managerial,Bulan
4111,male,25-34,scientist,Gainesville
4112,male,45-49,tradesman/craftsman,Clarksville
4113,male,35-44,technician/engineer,Bismarck
4114,male,35-44,sales/marketing,Canton
4115,male,25-34,scientist,West Richland
4116,male,35-44,executive/managerial,Maplewood
4117,male,18-24,college/grad student,Perrysburg
4118,male,25-34,clerical/admin,Glendale
4119,male,50-55,academic/educator,Hattiesburg
4120,male,25-34,self-employed,Shreveport
4121,male,45-49,executive/managerial,Somerville
4122,male,18-24,unemployed,Laramie
4123,female,25-34,college/grad student,Fort Wayne
4124,male,25-34,tradesman/craftsman,
4125,male,35-44,artist,Potsdam
4126,male,25-34,technician/engineer,Waukesha
4127,male,50-55,technician/engineer,State College
4128,male,35-44,doctor/health care,Glenview
