UserID,Gender,Age,Occupation
4062,male,25-34,executive/managerial
4063,female,35-44,academic/educator
4064,male,45-49,other
4065,female,45-49,customer service
4066,male,25-34,other
4067,male,45-49,writer
4068,male,56+,clerical/admin
4069,male,35-44,scientist
4070,male,25-34,scientist
4071,male,25-34,technician/engineer
4072,male,50-55,doctor/health care
4073,male,25-34,doctor/health care
4074,male,35-44,doctor/health care
4075,male,25-34,self-employed
4076,male,25-34,technician/engineer
4077,female,35-44,artist
4078,male,25-34,scientist
4079,male,35-44,technician/engineer
4080,male,35-44,academic/educator
4081,male,18-24,programmer
4082,male,25-34,writer
4083,male,56+,sales/marketing
4084,male,56+,retired
4085,female,25-34,doctor/health care
4086,female,<18,K-12 student
4087,male,<18,college/grad student
4088,male,25-34,clerical/admin
4089,male,25-34,executive/managerial
4090,male,56+,doctor/health care
4091,male,25-34,technician/engineer
4092,female,25-34,other
4093,male,25-34,college/grad student
4094,male,25-34,technician/engineer
4095,male,25-34,other
4096,male,25-34,scientist
4097,male,25-34,executive/managerial
4098,male,35-44,executive/managerial
4099,male,35-44,technician/engineer
4100,male,56+,doctor/health care
4101,male,18-24,college/grad student
4102,male,<18,K-12 student
4103,male,18-24,self-employed
4104,male,18-24,self-employed
4105,male,50-55,executive/managerial
4106,male,25-34,self-employed
4107,female,25-34,other
4108,male,35-44,technician/engineer
4109,male,35-44,clerical/admin
4110,female,45-49,executive/managerial
4111,male,25-34,scientist
4112,male,45-49,tradesman/craftsman
4113,male,35-44,technician/engineer
4114,male,35-44,sales/marketing
4115,male,25-34,scientist
4116,male,35-44,executive/managerial
4117,male,18-24,college/grad student
4118,male,25-34,clerical/admin
4119,male,50-55,academic/educator
4120,male,25-34,self-employed
4121,male,45-49,executive/managerial
4122,male,18-24,unemployed
4123,female,25-34,college/grad student
4124,male,25-34,tradesman/craftsman
4125,male,35-44,artist
4126,male,25-34,technician/engineer
4127,male,50-55,technician/engineer
4128,male,35-44,doctor/health care
4129,male,56+,lawyer
4130,male,35-44,doctor/health care
4131,male,45-49,executive/managerial
4132,male,25-34,technician/engineer
4133,male,45-49,college/grad student
4134,female,45-49,programmer
4135,male,<18,K-12 student
4136,male,50-55,self-employed
4137,male,25-34,executive/managerial
4138,male,25-34,executive/managerial
4139,male,56+,sales/marketing
4140,male,25-34,other
4141,male,35-44,technician/engineer
4142,male,56+,executive/managerial
4143,female,25-34,customer service
4144,male,18-24,college/grad student
4145,female,50-55,academic/educator
4146,male,35-44,technician/engineer
4147,female,50-55,executive/managerial
4148,female,35-44,executive/managerial
4149,male,35-44,academic/educator
4150,male,25-34,other
4151,male,45-49,writer
4152,male,25-34,sales/marketing
4153,male,50-55,technician/engineer
4154,male,25-34,academic/educator
4155,male,50-55,technician/engineer
4156,male,56+,writer
4157,male,50-55,tradesman/craftsman
4158,female,<18,K-12 student
4159,female,50-55,homemaker
4160,male,35-44,writer
4161,male,45-49,other
4162,female,25-34,sales/marketing
4163,male,56+,executive/managerial
4164,male,35-44,academic/educator
4165,female,25-34,sales/marketing
4166,female,25-34,executive/managerial
4167,male,25-34,writer
4168,female,45-49,doctor/health care
4169,male,50-55,other
4170,male,45-49,executive/managerial
4171,male,56+,self-employed
4172,male,35-44,executive/managerial
4173,female,18-24,lawyer
4174,female,35-44,clerical/admin
4175,male,35-44,other
4176,male,45-49,executive/managerial
4177,male,35-44,technician/engineer
4178,female,50-55,self-employed
4179,female,35-44,writer
4180,male,56+,retired
4181,female,25-34,executive/managerial
4182,male,25-34,tradesman/craftsman
4183,male,25-34,academic/educator
4184,male,50-55,executive/managerial
4185,male,25-34,sales/marketing
4186,male,25-34,executive/managerial
4187,female,56+,writer
4188,male,50-55,executive/managerial
4189,male,35-44,sales/marketing
4190,male,45-49,technician/engineer
4191,female,45-49,scientist
4192,male,35-44,technician/engineer
4193,male,56+,retired
4194,male,18-24,college/grad student
4195,female,56+,retired
4196,male,35-44,sales/marketing
4197,female,45-49,academic/educator
4198,male,18-24,college/grad student
4199,female,25-34,homemaker
4200,male,45-49,executive/managerial
4201,female,25-34,other
4202,male,25-34,executive/managerial
4203,male,25-34,tradesman/craftsman
4204,male,35-44,executive/managerial
4205,female,25-34,scientist
4206,female,35-44,academic/educator
4207,male,35-44,academic/educator
4208,female,35-44,other
4209,male,56+,other
4210,male,25-34,technician/engineer
4211,male,45-49,customer service
4212,male,56+,tradesman/craftsman
4213,male,35-44,executive/managerial
4214,female,25-34,other
4215,male,25-34,executive/managerial
4216,male,25-34,technician/engineer
4217,male,18-24,college/grad student
4218,male,50-55,technician/engineer
4219,male,35-44,technician/engineer
4220,male,35-44,other
4221,male,35-44,college/grad student
4222,female,45-49,technician/engineer
4223,female,35-44,technician/engineer
4224,female,45-49,academic/educator
4225,female,25-34,clerical/admin
4226,female,35-44,doctor/health care
4227,male,25-34,unemployed
4228,male,50-55,tradesman/craftsman
4229,male,35-44,technician/engineer
4230,male,56+,retired
4231,female,50-55,tradesman/craftsman
4232,female,35-44,writer
4233,male,35-44,college/grad student
4234,female,45-49,clerical/admin
4235,male,50-55,artist
4236,female,25-34,clerical/admin
4237,male,25-34,sales/marketing
4238,male,35-44,self-employed
4239,male,50-55,executive/managerial
4240,male,35-44,technician/engineer
4241,male,35-44,executive/managerial
4242,male,50-55,executive/managerial
4243,male,56+,executive/managerial
4244,male,35-44,technician/engineer
4245,male,50-55,programmer
4246,female,35-44,executive/managerial
4247,male,25-34,college/grad student
4248,male,25-34,college/grad student
4249,female,18-24,technician/engineer
4250,female,50-55,other
4251,male,45-49,executive/managerial
4252,female,35-44,clerical/admin
4253,male,45-49,lawyer
4254,male,25-34,technician/engineer
4255,male,50-55,programmer
4256,female,<18,artist
4257,male,50-55,self-employed
4258,male,25-34,technician/engineer
4259,male,35-44,technician/engineer
4260,male,25-34,self-employed
4261,female,35-44,doctor/health care
4262,female,35-44,doctor/health care
4263,male,25-34,executive/managerial
4264,male,45-49,academic/educator
4265,male,25-34,programmer
4266,male,56+,retired
4267,male,35-44,executive/managerial
4268,female,45-49,writer
4269,male,35-44,tradesman/craftsman
4270,male,45-49,executive/managerial
4271,male,35-44,executive/managerial
4272,male,45-49,technician/engineer
4273,male,45-49,retired
4274,female,45-49,academic/educator
4275,female,45-49,self-employed
4276,female,45-49,other
4277,male,35-44,self-employed
4278,female,45-49,executive/managerial
4279,male,25-34,self-employed
4280,male,35-44,technician/engineer
4281,male,56+,retired
4282,male,35-44,other
4283,female,25-34,homemaker
4284,male,50-55,executive/managerial
4285,male,35-44,other
4286,male,35-44,technician/engineer
4287,male,25-34,executive/managerial
4288,female,25-34,homemaker
4289,male,35-44,sales/marketing
4290,male,25-34,technician/engineer
4291,male,35-44,sales/marketing
4292,male,25-34,other
4293,female,45-49,homemaker
4294,male,<18,K-12 student
4295,male,18-24,tradesman/craftsman
4296,male,56+,doctor/health care
4297,male,45-49,scientist
4298,female,18-24,sales/marketing
4299,female,25-34,artist
4300,female,18-24,college/grad student
4301,male,35-44,lawyer
4302,male,50-55,academic/educator
4303,male,25-34,artist
4304,male,18-24,other
4305,female,45-49,technician/engineer
4306,male,45-49,executive/managerial
4307,male,25-34,other
4308,male,25-34,other
4309,male,25-34,other
4310,male,25-34,college/grad student
4311,male,50-55,retired
4312,male,25-34,tradesman/craftsman
4313,female,25-34,executive/managerial
4314,male,25-34,technician/engineer
4315,male,18-24,college/grad student
4316,male,25-34,doctor/health care
4317,female,35-44,sales/marketing
4318,male,25-34,customer service
4319,male,35-44,executive/managerial
4320,male,25-34,customer service
4321,male,45-49,executive/managerial
4322,female,50-55,doctor/health care
4323,male,18-24,college/grad student
4324,male,25-34,customer service
4325,male,25-34,other
4326,female,45-49,retired
4327,male,35-44,technician/engineer
4328,male,50-55,clerical/admin
4329,female,25-34,sales/marketing
4330,female,45-49,doctor/health care
4331,male,35-44,doctor/health care
4332,female,25-34,clerical/admin
4333,male,50-55,artist
4334,male,25-34,academic/educator
4335,male,35-44,other
4336,female,25-34,other
4337,male,18-24,writer
4338,female,18-24,customer service
4339,male,25-34,artist
4340,female,25-34,technician/engineer
4341,male,35-44,technician/engineer
4342,male,25-34,other
4343,male,25-34,programmer
4344,male,25-34,academic/educator
4345,female,25-34,sales/marketing
4346,male,18-24,technician/engineer
4347,female,18-24,writer
4348,male,45-49,other
4349,male,18-24,artist
4350,male,18-24,artist
4351,male,25-34,programmer
4352,male,18-24,college/grad student
4353,male,25-34,executive/managerial
4354,male,35-44,sales/marketing
4355,male,50-55,sales/marketing
4356,male,35-44,self-employed
4357,female,35-44,homemaker
4358,male,35-44,technician/engineer
4359,male,18-24,college/grad student
4360,female,25-34,homemaker
4361,male,35-44,scientist
4362,male,25-34,technician/engineer
4363,male,35-44,sales/marketing
4364,male,25-34,tradesman/craftsman
4365,female,50-55,self-employed
4366,male,18-24,scientist
4367,male,35-44,other
4368,male,18-24,technician/engineer
4369,male,50-55,executive/managerial
4370,male,25-34,self-employed
4371,female,18-24,college/grad student
4372,male,35-44,technician/engineer
4373,male,50-55,programmer
4374,male,18-24,college/grad student
4375,female,25-34,customer service
4376,female,25-34,customer service
4377,male,25-34,other
4378,male,18-24,technician/engineer
4379,male,25-34,college/grad student
4380,female,25-34,academic/educator
4381,male,25-34,college/grad student
4382,male,25-34,tradesman/craftsman
4383,female,18-24,college/grad student
4384,male,25-34,other
4385,male,25-34,college/grad student
4386,male,25-34,customer service
4387,female,18-24,college/grad student
4388,male,45-49,clerical/admin
4389,male,25-34,college/grad student
4390,male,25-34,other
4391,female,18-24,college/grad student
4392,male,18-24,college/grad student
4393,male,18-24,college/grad student
4394,male,25-34,college/grad student
4395,male,50-55,doctor/health care
4396,male,18-24,academic/educator
4397,male,18-24,college/grad student
4398,female,18-24,college/grad student
4399,female,18-24,college/grad student
4400,female,18-24,college/grad student
4401,male,18-24,college/grad student
4402,female,18-24,sales/marketing
4403,male,25-34,scientist
4404,male,25-34,academic/educator
4405,male,25-34,sales/marketing
4406,male,25-34,self-employed
4407,male,18-24,college/grad student
4408,female,45-49,artist
4409,male,25-34,sales/marketing
4410,male,18-24,unemployed
4411,male,18-24,college/grad student
4412,male,18-24,college/grad student
4413,male,<18,retired
4414,male,25-34,college/grad student
4415,male,18-24,other
4416,male,18-24,college/grad student
4417,male,25-34,scientist
4418,female,50-55,other
4419,female,45-49,programmer
4420,male,25-34,scientist
4421,male,45-49,other
4422,male,25-34,customer service
4423,male,18-24,college/grad student
4424,male,25-34,executive/managerial
4425,male,35-44,executive/managerial
4426,male,45-49,technician/engineer
4427,male,18-24,other
4428,male,25-34,sales/marketing
4429,male,25-34,customer service
4430,female,25-34,other
4431,male,<18,sales/marketing
4432,male,25-34,programmer
4433,male,25-34,other
4434,female,35-44,executive/managerial
4435,male,25-34,executive/managerial
4436,male,25-34,programmer
4437,female,35-44,customer service
4438,male,50-55,other
4439,male,35-44,doctor/health care
4440,male,35-44,academic/educator
4441,male,18-24,college/grad student
4442,male,50-55,scientist
4443,male,56+,artist
4444,female,25-34,programmer
4445,male,25-34,clerical/admin
4446,male,18-24,tradesman/craftsman
4447,male,45-49,customer service
4448,male,25-34,sales/marketing
4449,male,25-34,programmer
4450,male,25-34,scientist
4451,male,25-34,sales/marketing
4452,female,25-34,executive/managerial
4453,male,35-44,other
4454,male,25-34,writer
4455,male,35-44,executive/managerial
4456,female,35-44,artist
4457,male,35-44,sales/marketing
4458,female,25-34,college/grad student
4459,male,25-34,academic/educator
4460,male,25-34,sales/marketing
4461,male,25-34,writer
4462,female,25-34,other
4463,male,50-55,executive/managerial
4464,female,50-55,academic/educator
4465,male,18-24,college/grad student
4466,male,35-44,lawyer
4467,female,50-55,doctor/health care
4468,female,35-44,executive/managerial
4469,female,45-49,programmer
4470,male,35-44,programmer
4471,male,25-34,doctor/health care
4472,female,45-49,self-employed
4473,male,35-44,academic/educator
4474,male,35-44,executive/managerial
4475,male,18-24,college/grad student
4476,male,45-49,academic/educator
4477,male,25-34,executive/managerial
4478,male,<18,programmer
4479,male,50-55,retired
4480,male,25-34,other
4481,male,25-34,tradesman/craftsman
4482,female,35-44,academic/educator
4483,female,25-34,doctor/health care
4484,female,25-34,technician/engineer
4485,male,25-34,college/grad student
4486,male,35-44,farmer
4487,male,25-34,executive/managerial
4488,male,35-44,executive/managerial
4489,male,18-24,college/grad student
4490,male,35-44,customer service
4491,male,18-24,college/grad student
4492,male,56+,retired
4493,female,<18,K-12 student
4494,male,45-49,other
4495,male,18-24,college/grad student
4496,male,45-49,artist
4497,male,50-55,other
4498,male,50-55,executive/managerial
4499,male,25-34,doctor/health care
4500,male,50-55,executive/managerial
4501,male,25-34,technician/engineer
4502,male,50-55,other
4503,male,56+,academic/educator
4504,female,25-34,other
4505,male,50-55,executive/managerial
4506,male,50-55,self-employed
4507,male,18-24,college/grad student
4508,male,25-34,writer
4509,male,25-34,executive/managerial
4510,male,45-49,executive/managerial
4511,male,35-44,executive/managerial
